Pathway,Metadata_treatment,mean_score,median_score,score_std,n_scored_cells,n_score_plates,mean_cell_count,median_cell_count,mean_relative_cell_count,median_relative_cell_count,viability_std,n_treatment_wells,n_viability_plates
MAPK,UCD-0159543,0.21827526184705587,0.0697991750169276,0.27972507608532243,128,4,32.0,28.0,0.23532225178516353,0.2286121988451583,0.12730884046618302,4,4
MAPK,UCD-0159588,0.37875362081393904,0.31457649296261253,0.3000762434736432,725,4,181.25,164.5,1.3493501575316527,1.3284495918231896,0.19784411410311045,4,4
MAPK,UCD-0159618,0.20143478289248015,0.11332292036922993,0.22932361785162458,479,4,119.75,118.5,1.0317699158161768,1.0490817740817742,0.4649756640267611,4,4
MAPK,UCD-0159635,0.14489383187707908,0.0980214781651189,0.16590208794629133,17,1,17.0,17.0,0.10897435897435898,0.10897435897435898,,1,1
MAPK,UCD-0159650,0.1699758693054776,0.06778393374442343,0.22237936552054396,503,4,125.75,127.5,0.9105227920055841,1.0344155844155845,0.372142703794841,4,4
Metabolism,UCD-0000295,0.31478788456672313,0.18601429992183804,0.3139168701688533,387,4,96.75,90.5,0.4653199577519383,0.4174190643328869,0.2049478840591307,4,4
Metabolism,UCD-0000324,0.4134672480844652,0.32460169594177724,0.38363157731352326,752,4,188.0,186.5,0.895286955833343,0.9473123486682808,0.1385292634483168,4,4
Metabolism,UCD-0000730,0.9841768858708694,0.9999999992797852,0.11396853121391672,316,4,79.0,88.5,0.3896266880606756,0.412376183138895,0.2805011564864142,4,4
Metabolism,UCD-0000757,0.8176070502298376,0.9456782080502801,0.2554558302274212,855,4,213.75,215.0,1.0632238935952585,1.0881390078065978,0.09724465567205559,4,4
Metabolism,UCD-0000872,0.9998329973107045,0.9999999998267397,0.0006975883728004919,36,4,9.0,9.0,0.04444057369927129,0.041354831609068894,0.041631884342622855,4,4
Metabolism,UCD-0001078,0.9981507715828841,0.9999131970634401,0.004482208493306437,8,3,2.6666666666666665,3.0,0.013474316734561705,0.015151515151515152,0.008061763564543556,3,3
Metabolism,UCD-0001391,0.8553415739097523,0.9569092051929649,0.21527468337456532,765,4,191.25,201.0,0.9468343197122397,0.9380927291886196,0.21490997198405146,4,4
Metabolism,UCD-0001616,0.14430038603983558,0.022438700390683637,0.2333838028350127,815,4,203.75,207.0,0.9967789073251798,1.0103030303030303,0.10898096339558166,4,4
Metabolism,UCD-0001816,0.5713430899206853,0.6519282532924959,0.36314003431200126,800,4,200.0,201.0,0.9855266216601093,1.011162495891826,0.07770844662281305,4,4
Metabolism,UCD-0018051,0.11356275613355314,0.0004064622904304769,0.23333216850603794,757,4,189.25,197.0,0.9064730489552077,0.9071885221528397,0.15329871579056834,4,4
Metabolism,UCD-0018410,0.4117358611600622,0.35603562753760165,0.31975193698694626,896,4,224.0,221.0,1.0548714226279006,1.0623816898984684,0.13592199831296473,4,4
Metabolism,UCD-0159288,0.24807900899754953,0.12684688725383717,0.27814923906624794,905,4,226.25,237.5,1.1224870284973623,1.0657489254723866,0.2186594462919646,4,4
Metabolism,UCD-0159289,0.3421496761178707,0.2171729812811688,0.3219212882445733,830,4,207.5,209.5,0.9714444535077336,0.9919764467971213,0.054234597788386886,4,4
Metabolism,UCD-0159296,0.1761859570296725,0.0720710673227413,0.2247844095777395,728,4,182.0,175.0,0.9130973986423507,0.7914882901032485,0.29071227810511285,4,4
Metabolism,UCD-0159299,0.09985574401183604,0.0019185098899115816,0.2279180782165815,534,4,133.5,138.0,0.6425980803318002,0.662578947368421,0.45720562229250056,4,4
Metabolism,UCD-0159303,0.18510249815821314,0.06257914673823015,0.24853381562552607,586,4,146.5,147.5,0.7315113797599911,0.6841257562462477,0.1122949759652484,4,4
Metabolism,UCD-0159320,0.051022322669584924,0.00021660461514702264,0.14212615007441975,827,4,206.75,204.0,0.9864005390981305,0.9801818181818183,0.09441937628838327,4,4
Metabolism,UCD-0159334,0.81718253393268,0.9789968927745494,0.2698818029681038,362,4,90.5,91.5,0.44247734604475114,0.4448856209150327,0.22498851843275564,4,4
Metabolism,UCD-0159341,0.14522596769287463,0.011076907902571126,0.24772138073309868,758,4,189.5,181.5,0.9243969382824668,0.9254823297239749,0.16023071443376483,4,4
Metabolism,UCD-0159347,0.7947990872021455,0.977291729458985,0.3201746307878438,713,4,178.25,183.0,0.8715896521289308,0.9016042780748663,0.10006401922080736,4,4
Metabolism,UCD-0159349,0.8207345891205396,0.9914721213498052,0.30411072847985754,386,4,96.5,87.5,0.5003480736293829,0.47486888111888115,0.38927622315499094,4,4
Metabolism,UCD-0159354,0.5316557091347441,0.5549232931470386,0.3373694087221633,780,4,195.0,191.0,0.9721254758261763,0.9895104895104896,0.05911327929554458,4,4
Metabolism,UCD-0159358,0.31203025069394574,0.20489707603782603,0.3074734076368607,768,4,192.0,194.0,0.9379180591896076,0.9370791245791246,0.09411442427650975,4,4
Metabolism,UCD-0159360,0.24271184848048089,0.12131775385795956,0.2693226338153806,743,4,185.75,189.0,0.921996033954084,0.8859545135230067,0.23043691919515627,4,4
Metabolism,UCD-0159366,0.3067650037230786,0.21988536008442922,0.2822689994038671,832,4,208.0,221.0,1.0254653745292008,1.0868896531679906,0.18923691182036123,4,4
Metabolism,UCD-0159377,0.6168237291783326,0.6986844224375902,0.337880275697266,661,4,165.25,157.5,0.8098206165694446,0.7626262626262625,0.1422971975078557,4,4
Metabolism,UCD-0159385,0.17095444636291413,0.04573649548228213,0.24358466855051583,686,4,171.5,180.0,0.8407938940032922,0.8791087344028521,0.1456910238486055,4,4
Metabolism,UCD-0159404,0.09063591168585168,0.012122887109572898,0.17394713236759007,700,4,175.0,179.5,0.81766228476943,0.8266857810342997,0.08705517433968075,4,4
Metabolism,UCD-0159405,0.1950792756188837,0.07315245522507763,0.2521132202590741,777,4,194.25,194.5,0.915507436681944,0.8878466260860517,0.09507957114196414,4,4
Metabolism,UCD-0159416,0.6810796832403426,0.7977079173891413,0.32673387079302013,597,4,149.25,151.0,0.7002038240905832,0.7197556358630184,0.08819356040580537,4,4
Metabolism,UCD-0159441,0.20900192514183158,0.06752649257664821,0.27963480721027956,678,4,169.5,164.5,0.7959814380225703,0.7715841236389182,0.07754326228102054,4,4
Metabolism,UCD-0159464,0.5300378457594247,0.5375494042492739,0.38089224599797405,758,4,189.5,195.5,1.1914385825023335,1.1155177719649176,0.17337138163226343,4,4
Metabolism,UCD-0159465,0.46487785288541456,0.44633690899846207,0.3736112405746452,598,4,149.5,148.0,0.9518249115553041,0.9376057855054625,0.16127114551466135,4,4
Metabolism,UCD-0159476,0.08778583968809121,0.007175331558885654,0.1826209090388542,642,4,160.5,172.5,0.8908245977348397,0.8738082191780823,0.07168720550622287,4,4
Metabolism,UCD-0159477,0.3505181801038599,0.24333762865372133,0.3306120396283269,139,4,34.75,29.0,0.18064612989089063,0.16376255707762555,0.13862050518502778,4,4
Metabolism,UCD-0159531,0.991254519155711,0.991254519155711,0.009297249741082295,2,1,2.0,2.0,0.013114754098360656,0.013114754098360656,,1,1
Metabolism,UCD-0159607,0.3708866722436712,0.32407746390643033,0.2920625920742146,66,2,33.0,33.0,0.22513562386980107,0.22513562386980107,0.08567116517088369,2,2
Metabolism,UCD-0159608,0.09494480616962125,0.02055971662594091,0.1758622590596426,378,4,94.5,97.0,0.6650996150692838,0.616562866502204,0.16955184302926704,4,4
Metabolism,UCD-0159614,0.1702133674787508,0.06205809338641777,0.23095970977919064,515,4,128.75,131.5,0.9285342761133395,0.9806962025316456,0.1869986442297468,4,4
Metabolism,UCD-0159627,0.4034059482776486,0.3547867832330263,0.30285172929849186,481,3,160.33333333333334,151.0,1.0198715094152357,1.027027027027027,0.04874057095660759,3,3
Metabolism,UCD-0159643,0.20605616599610033,0.10628204156093468,0.23464685374411243,488,4,122.0,120.5,1.131320055797242,0.9308558558558558,0.5517399727571713,4,4
Metabolism,UCD-0159659,0.7012046860291676,0.79596780446921,0.2948590053779129,616,4,154.0,159.0,1.0799292035258792,1.0814924691921497,0.2019628925895816,4,4
Microbiology,UCD-0018439,0.412826334651422,0.32691129003223074,0.3759857190066712,745,4,186.25,219.0,0.9027150213747003,1.0785879374862426,0.3984277076866931,4,4
Microbiology,UCD-0018483,0.24671239682471408,0.030592833768671307,0.33396701014400776,871,4,217.75,211.0,1.0456860834675288,1.0315438596491229,0.22648843135835672,4,4
Microbiology,UCD-0018527,0.31934255117855714,0.019299428643432627,0.40949631457900826,772,4,193.0,193.5,0.9191603179752155,0.8927575757575757,0.07907541586267411,4,4
Microbiology,UCD-0159295,0.2902485232461362,0.1522044149178205,0.3104544589888676,838,4,209.5,211.0,1.0432415634104195,1.0560312263913372,0.20903778407771145,4,4
Microbiology,UCD-0159297,0.23094833243261242,0.11117951132584843,0.273305068381506,624,4,156.0,156.0,0.7861676972917644,0.7718928855455458,0.168413296929516,4,4
NF-κB,UCD-0159375,0.21332491904546647,0.042582931228350746,0.2973228523152102,878,4,219.5,211.5,1.0724480139618882,1.0277837284585356,0.21190682684215478,4,4
NF-κB,UCD-0159383,0.09874758380676049,0.001810660556552986,0.21720911150584796,953,4,238.25,237.0,1.1624824120788508,1.1073257080610022,0.28312055977057127,4,4
NF-κB,UCD-0159407,0.18215068632313774,0.06814207404937006,0.23744556413259918,861,4,215.25,221.0,1.0815961372268736,1.0891101066215798,0.14205815564421154,4,4
NF-κB,UCD-0159413,0.9645868585284775,0.9990749717688214,0.11118097409295608,441,4,110.25,113.0,0.6086134928180569,0.6420659369469752,0.20555817811888258,4,4
NF-κB,UCD-0159506,0.28482248279945616,0.10936612849109414,0.3332707411762328,550,4,137.5,140.0,0.7579140975137832,0.755846459867749,0.0636384221827149,4,4
NF-κB,UCD-0159520,0.9999999209801378,0.9999999391181118,9.433553761425501e-08,4,1,4.0,4.0,0.020618556701030927,0.020618556701030927,,1,1
NF-κB,UCD-0159580,0.19422914227344343,0.09633069058355606,0.2581057411298288,31,1,31.0,31.0,0.20327868852459016,0.20327868852459016,,1,1
Neuronal Signaling,UCD-0000083,0.11438988612079627,0.0011750253069003742,0.22647841980039254,446,4,111.5,110.0,0.5328925626856046,0.5618819776714513,0.36613826308094916,4,4
Neuronal Signaling,UCD-0000243,0.9970142928908113,0.999995658113364,0.021318617821351735,527,4,131.75,133.5,0.6145394792061216,0.6031994116024639,0.13982761415371484,4,4
Neuronal Signaling,UCD-0000253,0.5946240388937591,0.67135522053328,0.3635584346907532,715,4,178.75,176.0,0.8598445034002572,0.8251100594320933,0.179958158827116,4,4
Neuronal Signaling,UCD-0000421,0.5002855172567953,0.4792487639377252,0.353987549294741,862,4,215.5,211.0,1.0650109682244255,1.0220927336266956,0.10475047109127732,4,4
Neuronal Signaling,UCD-0000450,0.26434488796884986,0.1506231638041226,0.2772094477576854,904,4,226.0,220.0,1.0556281163194747,1.0320972485195181,0.14244784607767802,4,4
Neuronal Signaling,UCD-0000469,0.13224452335419762,0.00044941221774976115,0.27366096992803124,651,4,162.75,150.0,0.7709321937354944,0.7631961259079904,0.22233033621903706,4,4
Neuronal Signaling,UCD-0000490,0.3493816639839271,0.23830219572461334,0.35509713692456374,833,4,208.25,209.5,0.9975486424072507,0.973448162007484,0.13455007965750804,4,4
Neuronal Signaling,UCD-0000576,0.2820384295989524,0.021358371693795442,0.37182109831134014,710,4,177.5,181.0,0.8448805449679669,0.8308181818181818,0.050739076221266353,4,4
Neuronal Signaling,UCD-0000721,0.9791875134002923,0.9986562537648089,0.04113638455374555,21,2,10.5,10.5,0.04733185371031554,0.04733185371031554,0.03172871304175862,2,2
Neuronal Signaling,UCD-0000841,0.9120864131180358,0.989710649808193,0.1738488683961761,669,4,167.25,166.0,0.9448852951147371,0.8649669372614376,0.22139658971805765,4,4
Neuronal Signaling,UCD-0000936,0.8197004228050055,0.985256393310734,0.2933981609324686,651,4,162.75,149.5,0.8003798653656887,0.7335820717890127,0.2503258674351468,4,4
Neuronal Signaling,UCD-0000972,0.34523265522223756,0.27787582497399055,0.3129880107515671,622,4,155.5,156.5,0.7586210159714999,0.7333615605625283,0.07877692280149316,4,4
Neuronal Signaling,UCD-0001002,0.6491241414618054,0.7570552364171932,0.3357768887715625,841,4,210.25,213.0,0.9827546996614006,0.9705322303730295,0.11320400668522118,4,4
Neuronal Signaling,UCD-0001014,0.22511178922518565,0.11076041188025382,0.2591922029861922,900,4,225.0,221.0,1.048722362762307,1.046778660950218,0.03577655500575474,4,4
Neuronal Signaling,UCD-0001016,0.32046581664722285,0.2131955177896288,0.30001743358702077,860,4,215.0,225.0,1.0041043837859105,1.0158255331467723,0.15832328622444372,4,4
Neuronal Signaling,UCD-0001024,0.1995517749134645,0.09383145426764009,0.2389791653336803,811,4,202.75,202.0,0.9476849321651465,0.9636325182290617,0.10555617244453276,4,4
Neuronal Signaling,UCD-0001098,0.16092632816894717,0.04785169970328143,0.2214689896446002,814,4,203.5,208.0,0.9500420131234887,0.9403941037663571,0.18652537534382452,4,4
Neuronal Signaling,UCD-0001101,0.2984836293322831,0.11385628589903402,0.34805862680060806,149,3,49.666666666666664,42.0,0.2736417135037377,0.22888283378746593,0.2938046905035445,3,3
Neuronal Signaling,UCD-0001186,0.08753369887432659,0.002507676337509525,0.18662881544431925,742,4,185.5,184.0,0.907091708200509,0.9055133827309845,0.10234833356308452,4,4
Neuronal Signaling,UCD-0001305,0.24806330028420168,0.039531784872459536,0.3229439622574815,608,4,152.0,143.0,0.7220468042216481,0.7278256658595641,0.11832282813455833,4,4
Neuronal Signaling,UCD-0001441,0.11698451133500067,0.002011306232829022,0.231018774891415,758,4,189.5,190.5,0.9017644013732328,0.8905087719298246,0.08584740594708168,4,4
Neuronal Signaling,UCD-0001463,0.4351066238162336,0.3572117213322285,0.36479862460147056,572,4,143.0,142.5,0.7189955538621151,0.7037078080387991,0.13624851314857228,4,4
Neuronal Signaling,UCD-0001842,0.516152659583598,0.5207586293834038,0.3461857314858226,504,4,126.0,146.0,0.5822112101888113,0.6671318355955047,0.2592521772109619,4,4
Neuronal Signaling,UCD-0011098,0.3290398152543918,0.22087134880316966,0.3127463580224391,770,4,192.5,181.0,0.8982901450923371,0.8341297653180418,0.16676965744440303,4,4
Neuronal Signaling,UCD-0017582,0.2391929733379879,0.1210084265629804,0.26500273307455385,721,4,180.25,175.5,0.902100453303181,0.8605769230769231,0.12792560817188178,4,4
Neuronal Signaling,UCD-0018207,0.959112466107337,0.9973849742876569,0.12080149484052868,374,4,93.5,93.5,0.42301322178007145,0.4506572295247725,0.2558675494403356,4,4
Neuronal Signaling,UCD-0018311,0.14313016640389936,0.005992350331291115,0.24794189149405846,782,4,195.5,206.5,0.9255567443261467,0.9210925039872409,0.11627789447619301,4,4
Neuronal Signaling,UCD-0018516,0.09099936117968208,0.016182444707638462,0.17881728564861746,805,4,201.25,199.5,1.000860698016794,0.9885419289851423,0.07078837962258196,4,4
Neuronal Signaling,UCD-0018550,0.07035258929506046,0.0013682985988856338,0.1683081939704589,924,4,231.0,228.5,1.1030051283833622,1.124121212121212,0.12254952426168196,4,4
Neuronal Signaling,UCD-0159264,0.7590078453665071,0.9952402233848031,0.4120170702382057,3,2,1.5,1.5,0.006474958988709833,0.006474958988709833,0.0025792373182332816,2,2
Neuronal Signaling,UCD-0159265,0.8853473115604323,0.9963551216547805,0.24983544842032263,16,2,8.0,8.0,0.03860108249568786,0.03860108249568786,0.011187200606412992,2,2
Neuronal Signaling,UCD-0159319,0.8377864176403528,0.988373441112163,0.24978526636445256,597,4,149.25,153.0,0.715468268127947,0.7470944309927361,0.11634083020969692,4,4
Neuronal Signaling,UCD-0159321,0.05717736846220882,0.0002636747843292558,0.15904988025450634,738,4,184.5,180.0,0.8780641839575827,0.8682192770060746,0.055289437932789724,4,4
Neuronal Signaling,UCD-0159326,0.5118059704721877,0.5413199562297135,0.3559988722395988,704,4,176.0,171.5,0.8563672131364555,0.8432058067442916,0.04921018891765456,4,4
Neuronal Signaling,UCD-0159337,0.5776538213078914,0.6155834687603743,0.3105714528650265,800,4,200.0,206.0,1.001412702903011,1.0416018057285181,0.24004566671451272,4,4
Neuronal Signaling,UCD-0159338,0.1298324978557497,0.01974955146254343,0.21342324320368936,870,4,217.5,211.5,1.063722358292334,1.0205169340463458,0.13827508419664666,4,4
Neuronal Signaling,UCD-0159339,0.22589846665998245,0.09313267327947723,0.2820549226970223,514,4,128.5,145.0,0.6333202520186492,0.708716577540107,0.21625961925570417,4,4
Neuronal Signaling,UCD-0159345,0.05753960729870553,0.0038002177041555063,0.14331510815236786,796,4,199.0,196.5,0.9733589734483806,0.9588510425592688,0.14470751905604384,4,4
Neuronal Signaling,UCD-0159350,0.8582978862472107,0.9700622867526021,0.2085034637704065,918,4,229.5,235.0,1.1182024272667703,1.0965032679738562,0.14381121523219864,4,4
